,memberID,date,amount
12623,L102541,2022-12-25,997
12624,L101540,2022-12-25,662
12626,L100674,2022-12-25,621
12627,L101510,2022-12-25,156
12628,L101225,2022-12-25,744
12629,L103089,2022-12-25,1493
12630,L100672,2022-12-25,328
12631,L101184,2022-12-25,1643
12632,L102528,2022-12-25,479
12633,L101588,2022-12-25,924
12634,L102495,2022-12-25,599
12635,L102191,2022-12-25,107
12636,L101227,2022-12-25,1648
12637,L101173,2022-12-25,636
12638,L101180,2022-12-25,233
12639,L100725,2022-12-25,1046
12640,L101175,2022-12-25,1203
12641,L100865,2022-12-25,2068
12642,L101513,2022-12-26,843
12643,L103381,2022-12-26,908
12644,L100660,2022-12-26,371
12645,L102915,2022-12-26,1436
12646,L101590,2022-12-26,1840
12647,L102890,2022-12-26,358
12648,L100037,2022-12-26,1501
12649,L102384,2022-12-26,925
12650,L102923,2022-12-26,424
12651,L102385,2022-12-26,513
12652,L100293,2022-12-26,929
12653,L101182,2022-12-26,835
12654,L100196,2022-12-26,889
12655,L100644,2022-12-26,712
12657,L101239,2022-12-26,390
12658,L102945,2022-12-26,369
12659,L102434,2022-12-26,892
12660,L102948,2022-12-26,693
12661,L102493,2022-12-26,1676
12662,L100260,2022-12-26,1240
12663,L101234,2022-12-26,754
12664,L100967,2022-12-26,1260
12665,L102433,2022-12-26,685
12666,L100596,2022-12-26,666
12667,L102185,2022-12-26,423
12668,L100339,2022-12-26,1304
12669,L102707,2022-12-26,473
12670,L103366,2022-12-26,616
12671,L100391,2022-12-26,796
12672,L102403,2022-12-26,802
12673,L100677,2022-12-26,1396
12674,L102382,2022-12-26,343
12675,L102454,2022-12-26,1332
12676,L100041,2022-12-26,637
12677,L101221,2022-12-26,1101
12678,L102383,2022-12-26,728
12679,L103317,2022-12-26,718
12680,L101762,2022-12-26,195
12681,L102865,2022-12-26,850
12682,L102381,2022-12-26,1495
12683,L101231,2022-12-26,1050
12684,L102446,2022-12-26,56
12685,L103357,2022-12-26,483
12686,L102878,2022-12-26,819
12687,L102720,2022-12-26,848
12688,L102182,2022-12-26,1521
12689,L102430,2022-12-26,1155
12690,L102713,2022-12-26,454
12691,L102719,2022-12-26,1251
12693,L100279,2022-12-26,1286
12695,L101491,2022-12-26,664
12696,L100704,2022-12-26,1005
12697,L100071,2022-12-26,1533
12698,L102987,2022-12-26,860
12699,L101490,2022-12-26,329
12700,L102884,2022-12-26,852
12701,L102181,2022-12-26,535
12702,L101776,2022-12-26,751
12703,L102715,2022-12-26,1164
12704,L100022,2022-12-26,659
12705,L102506,2022-12-26,827
12706,L100321,2022-12-26,505
12707,L103347,2022-12-26,1499
12708,L102106,2022-12-26,778
12709,L102876,2022-12-26,660
12710,L100633,2022-12-26,1296
12711,L100924,2022-12-26,414
12712,L100341,2022-12-26,2081
12713,L102661,2022-12-26,882
12714,L102230,2022-12-26,615
12715,L102940,2022-12-26,1200
12716,L102962,2022-12-26,865
12717,L101763,2022-12-26,782
12718,L102253,2022-12-26,1581
12719,L100729,2022-12-26,1299
12720,L100254,2022-12-26,856
12721,L103390,2022-12-26,917
12722,L100716,2022-12-26,1414
12723,L102891,2022-12-26,694
12725,L100364,2022-12-26,932
12726,L101229,2022-12-26,600
12727,L103344,2022-12-26,286
12728,L101600,2022-12-26,1489
12729,L102241,2022-12-26,775
12730,L102428,2022-12-26,209
12731,L101585,2022-12-26,434
12732,L103315,2022-12-26,1209
12734,L100965,2022-12-26,980
12735,L101607,2022-12-26,1276
12736,L100331,2022-12-26,823
12737,L100617,2022-12-26,1188
12738,L102421,2022-12-26,2137
12739,L100941,2022-12-26,1572
12740,L101851,2022-12-26,699
12741,L101215,2022-12-26,832
12743,L101202,2022-12-26,532
12745,L101754,2022-12-26,830
12746,L100943,2022-12-26,1291
12747,L101181,2022-12-26,777
12748,L103337,2022-12-26,996
12749,L102835,2022-12-26,604
12750,L102208,2022-12-26,1174
12751,L102691,2022-12-26,1661
12752,L100945,2022-12-26,834
12753,L102210,2022-12-26,1835
12754,L100693,2022-12-26,1251
12755,L100876,2022-12-26,1037
12756,L101184,2022-12-26,1302
12757,L101756,2022-12-26,912
12758,L102838,2022-12-26,1050
12759,L102524,2022-12-26,669
12760,L102999,2022-12-26,1332
12761,L100236,2022-12-26,900
12762,L100058,2022-12-26,687
12763,L100305,2022-12-26,576
12764,L101890,2022-12-26,1455
12765,L101751,2022-12-26,1574
12766,L100634,2022-12-26,962
12767,L102907,2022-12-26,1025
12768,L103088,2022-12-26,755
12769,L101557,2022-12-26,679
12770,L102484,2022-12-26,395
12771,L102199,2022-12-26,349
12772,L101752,2022-12-26,788
12773,L100647,2022-12-26,999
12774,L101509,2022-12-26,660
12775,L101604,2022-12-26,975
12776,L100118,2022-12-26,614
12777,L100851,2022-12-26,862
12778,L100005,2022-12-26,876
12779,L100618,2022-12-26,1112
12780,L101753,2022-12-26,594
12781,L102200,2022-12-26,1100
12782,L101331,2022-12-26,1796
12783,L103310,2022-12-26,910
12784,L102262,2022-12-26,1045
12785,L102685,2022-12-26,1204
12786,L103023,2022-12-26,579
12787,L101861,2022-12-26,620
12788,L102204,2022-12-26,588
12790,L101026,2022-12-26,558
12791,L101559,2022-12-26,1465
12792,L101201,2022-12-26,1107
12793,L100242,2022-12-26,753
12794,L103355,2022-12-26,1582
12795,L100097,2022-12-26,1277
12796,L101200,2022-12-26,887
12797,L102843,2022-12-26,763
12798,L101834,2022-12-26,1805
12799,L102467,2022-12-26,453
12800,L101758,2022-12-26,883
12801,L101825,2022-12-26,421
12803,L100870,2022-12-26,178
12804,L102844,2022-12-26,486
12805,L101285,2022-12-26,1211
12807,L100874,2022-12-26,852
12808,L100844,2022-12-26,566
12809,L100329,2022-12-26,312
12810,L102184,2022-12-26,933
12811,L101924,2022-12-26,569
12812,L102747,2022-12-26,875
12813,L102054,2022-12-26,1315
12814,L102851,2022-12-26,1069
12815,L100299,2022-12-26,1323
12816,L102991,2022-12-26,1047
12817,L100195,2022-12-26,785
12818,L103013,2022-12-26,1456
12819,L102985,2022-12-26,200
12821,L102897,2022-12-26,800
12822,L101550,2022-12-26,949
12823,L102693,2022-12-26,305
12824,L102423,2022-12-26,694
12825,L102490,2022-12-26,394
12826,L100268,2022-12-26,615
12827,L101290,2022-12-26,607
12828,L102984,2022-12-26,964
12829,L102411,2022-12-26,903
12830,L100952,2022-12-26,523
12831,L102114,2022-12-26,1151
12833,L101566,2022-12-26,746
12834,L100274,2022-12-26,1748
12837,L101291,2022-12-26,582
12838,L100898,2022-12-26,837
12839,L102469,2022-12-26,366
12840,L101218,2022-12-26,1401
12841,L100237,2022-12-27,653
12842,L102505,2022-12-27,1078
12843,L102405,2022-12-27,775
12844,L101017,2022-12-27,567
12845,L103343,2022-12-27,955
12846,L101180,2022-12-27,258
12847,L102486,2022-12-27,2184
12848,L100336,2022-12-27,585
12849,L102920,2022-12-27,1062
12850,L102917,2022-12-27,470
12851,L101599,2022-12-27,606
12852,L101758,2022-12-27,602
12853,L100013,2022-12-27,876
12854,L101230,2022-12-27,381
12855,L100239,2022-12-27,804
12856,L101008,2022-12-27,712
12857,L101598,2022-12-27,788
12858,L102406,2022-12-27,375
12859,L101248,2022-12-27,793
12861,L100706,2022-12-27,1286
12862,L102907,2022-12-27,1098
12863,L102690,2022-12-27,769
12864,L100340,2022-12-27,341
12867,L103363,2022-12-27,955
12868,L102387,2022-12-27,953
12869,L100865,2022-12-27,2173
12870,L101839,2022-12-27,1496
12871,L100851,2022-12-27,513
12872,L101293,2022-12-27,1520
12873,L103325,2022-12-27,762
12874,L100684,2022-12-27,959
12876,L103324,2022-12-27,742
12877,L101829,2022-12-27,893
12878,L100194,2022-12-27,686
12879,L100097,2022-12-27,1222
12880,L101826,2022-12-27,1199
12881,L100095,2022-12-27,770
12882,L101220,2022-12-27,289
12883,L100267,2022-12-27,1689
12884,L100845,2022-12-27,1315
12885,L100843,2022-12-27,1005
12886,L100842,2022-12-27,682
12887,L100841,2022-12-27,733
12888,L103033,2022-12-27,1952
12889,L100852,2022-12-27,1055
12890,L101846,2022-12-27,1199
12891,L103089,2022-12-27,1489
12892,L102766,2022-12-27,801
12893,L100860,2022-12-27,626
12894,L100117,2022-12-27,536
12895,L100687,2022-12-27,956
12896,L100003,2022-12-27,788
12897,L101328,2022-12-27,630
12898,L100647,2022-12-27,908
12899,L101863,2022-12-27,1263
12900,L100004,2022-12-27,436
12901,L100690,2022-12-27,1929
12902,L100840,2022-12-27,797
12903,L102533,2022-12-27,903
12904,L100005,2022-12-27,868
12905,L100855,2022-12-27,382
12906,L100691,2022-12-27,993
12907,L101890,2022-12-27,1330
12908,L101855,2022-12-27,1021
12910,L100381,2022-12-27,1615
12911,L101897,2022-12-27,1482
12912,L101344,2022-12-27,958
12913,L101212,2022-12-27,912
12914,L100679,2022-12-27,1445
12915,L100263,2022-12-27,708
12916,L100364,2022-12-27,1026
12917,L101530,2022-12-27,865
12918,L100993,2022-12-27,1895
12919,L100633,2022-12-27,1182
12920,L101189,2022-12-27,710
12923,L101586,2022-12-27,511
12924,L102932,2022-12-27,773
12926,L101776,2022-12-27,775
12927,L101587,2022-12-27,665
12928,L101188,2022-12-27,437
12929,L101000,2022-12-27,1785
12930,L102713,2022-12-27,755
12931,L103306,2022-12-27,1758
12932,L100245,2022-12-27,822
12933,L101002,2022-12-27,1090
12934,L102510,2022-12-27,415
12935,L101249,2022-12-27,854
12936,L100252,2022-12-27,596
12937,L102512,2022-12-27,610
12939,L102513,2022-12-27,899
12940,L100718,2022-12-27,955
12941,L102953,2022-12-27,726
12942,L101808,2022-12-27,1025
12943,L102380,2022-12-27,697
12946,L100969,2022-12-27,135
12947,L102382,2022-12-27,327
12948,L103041,2022-12-27,1004
12949,L101572,2022-12-27,1106
12951,L101536,2022-12-27,1052
12952,L100981,2022-12-27,845
12953,L100196,2022-12-27,1280
12954,L100678,2022-12-27,160
12955,L101578,2022-12-27,1130
12956,L100353,2022-12-27,1015
12957,L101794,2022-12-27,1123
12959,L101533,2022-12-27,1436
12960,L100256,2022-12-27,564
12961,L100235,2022-12-27,615
12962,L102413,2022-12-27,661
12963,L102493,2022-12-27,1607
12964,L103009,2022-12-27,667
12965,L101504,2022-12-27,683
12966,L103337,2022-12-27,1027
12967,L103332,2022-12-27,806
12968,L103005,2022-12-27,1542
12969,L102469,2022-12-27,417
12970,L102839,2022-12-27,315
12971,L101173,2022-12-27,793
12972,L102470,2022-12-27,1480
12973,L102888,2022-12-27,1285
12974,L102195,2022-12-27,630
12975,L100662,2022-12-27,1093
12976,L103374,2022-12-27,1046
12977,L101238,2022-12-27,735
12978,L101489,2022-12-27,627
12979,L102473,2022-12-27,211
12980,L102433,2022-12-27,605
12981,L101208,2022-12-27,397
12982,L101505,2022-12-27,978
12983,L100222,2022-12-27,1283
12984,L102664,2022-12-27,282
12986,L100320,2022-12-27,1072
12987,L100224,2022-12-27,735
12988,L101509,2022-12-27,632
12989,L102834,2022-12-27,572
12990,L102833,2022-12-27,508
12991,L102668,2022-12-27,959
12992,L103340,2022-12-27,1034
12993,L100891,2022-12-27,1352
12994,L102474,2022-12-27,636
12995,L102652,2022-12-27,1075
12996,L102845,2022-12-27,449
12997,L102961,2022-12-27,823
12998,L100205,2022-12-27,629
13000,L100040,2022-12-27,618
13001,L100911,2022-12-27,1075
13003,L101629,2022-12-27,997
13005,L102230,2022-12-27,657
13006,L100913,2022-12-27,852
13007,L100291,2022-12-27,702
13010,L100029,2022-12-27,942
13011,L102455,2022-12-27,880
13012,L102859,2022-12-27,1693
13013,L101171,2022-12-27,876
13014,L102192,2022-12-27,626
13015,L100614,2022-12-27,893
13016,L101241,2022-12-27,944
13017,L102847,2022-12-27,691
13018,L103353,2022-12-27,349
13019,L100214,2022-12-27,1084
13020,L100395,2022-12-27,735
13021,L100228,2022-12-27,587
13022,L102441,2022-12-27,2112
13023,L100209,2022-12-27,526
13024,L100289,2022-12-27,785
13025,L100208,2022-12-27,1014
13026,L100083,2022-12-27,685
13027,L102052,2022-12-27,1325
13028,L103338,2022-12-27,551
13029,L100871,2022-12-27,229
13031,L102064,2022-12-27,572
13032,L100407,2022-12-27,1446
13033,L100918,2022-12-27,314
13034,L102677,2022-12-27,306
13035,L102201,2022-12-27,582
13036,L102678,2022-12-27,833
13037,L102501,2022-12-27,681
13038,L100329,2022-12-27,325
13039,L100229,2022-12-27,1254
13040,L102679,2022-12-27,1057
13041,L102261,2022-12-27,671
13043,L102982,2022-12-27,590
13044,L102200,2022-12-27,1258
13045,L102954,2022-12-27,1098
13046,L100618,2022-12-27,1189
13047,L100883,2022-12-27,1231
13048,L101245,2022-12-27,1404
13049,L102684,2022-12-27,2218
13050,L103341,2022-12-27,1535
13051,L100232,2022-12-27,1046
13052,L102262,2022-12-27,1059
13053,L102686,2022-12-27,709
13055,L102979,2022-12-27,999
13056,L100887,2022-12-27,868
13057,L102675,2022-12-27,1090
13059,L101497,2022-12-27,220
13060,L100870,2022-12-27,176
13061,L102895,2022-12-27,1466
13062,L100081,2022-12-27,462
13063,L102832,2022-12-27,2011
13064,L100611,2022-12-27,693
13065,L100043,2022-12-28,1327
13066,L100858,2022-12-28,739
13067,L101802,2022-12-28,730
13068,L100630,2022-12-28,750
13069,L102217,2022-12-28,1553
13070,L101554,2022-12-28,1975
13071,L102207,2022-12-28,730
13072,L102215,2022-12-28,496
13073,L100882,2022-12-28,874
13074,L100613,2022-12-28,729
13075,L102193,2022-12-28,1279
13076,L100044,2022-12-28,1286
13077,L100192,2022-12-28,398
13078,L101264,2022-12-28,311
13079,L100892,2022-12-28,1215
13080,L101853,2022-12-28,962
13081,L100595,2022-12-28,573
13082,L100664,2022-12-28,651
13083,L101812,2022-12-28,353
13084,L100835,2022-12-28,777
13085,L100195,2022-12-28,832
13086,L100836,2022-12-28,2264
13088,L101245,2022-12-28,1352
13089,L100837,2022-12-28,777
13091,L102455,2022-12-28,722
13092,L102380,2022-12-28,641
13093,L102737,2022-12-28,519
13094,L100910,2022-12-28,566
13095,L102731,2022-12-28,1308
13096,L100002,2022-12-28,1585
13097,L100926,2022-12-28,896
13098,L101557,2022-12-28,603
13099,L100660,2022-12-28,463
13100,L103368,2022-12-28,708
13101,L100689,2022-12-28,401
13102,L100040,2022-12-28,402
13103,L102206,2022-12-28,151
13104,L102453,2022-12-28,1230
13105,L100859,2022-12-28,1248
13106,L100597,2022-12-28,940
13107,L102521,2022-12-28,956
13108,L100973,2022-12-28,436
13110,L102982,2022-12-28,378
13111,L100389,2022-12-28,959
13112,L103040,2022-12-28,615
13113,L102520,2022-12-28,2280
13114,L100412,2022-12-28,1512
13115,L102829,2022-12-28,556
13116,L102830,2022-12-28,893
13117,L100308,2022-12-28,412
13118,L100407,2022-12-28,1365
13119,L102454,2022-12-28,1307
13120,L102952,2022-12-28,503
13121,L102199,2022-12-28,550
13122,L101214,2022-12-28,1286
13124,L100944,2022-12-28,623
13125,L100190,2022-12-28,489
13126,L102469,2022-12-28,456
13127,L102062,2022-12-28,799
13129,L100302,2022-12-28,517
13130,L102081,2022-12-28,1114
13131,L100849,2022-12-28,1015
13132,L103000,2022-12-28,796
13133,L102089,2022-12-28,787
13134,L102213,2022-12-28,356
13135,L100949,2022-12-28,1156
13136,L100310,2022-12-28,332
13137,L101215,2022-12-28,722
13138,L100948,2022-12-28,289
13139,L101539,2022-12-28,730
13141,L103374,2022-12-28,1102
13142,L103004,2022-12-28,1065
13143,L100662,2022-12-28,1012
13144,L101212,2022-12-28,871
13145,L100191,2022-12-28,604
13146,L100887,2022-12-28,1001
13147,L100189,2022-12-28,1105
13148,L101296,2022-12-28,776
13149,L100939,2022-12-28,806
13150,L100896,2022-12-28,1179
13152,L101553,2022-12-28,1186
13153,L101298,2022-12-28,1570
13155,L101842,2022-12-28,766
13156,L100953,2022-12-28,1157
13157,L100960,2022-12-28,335
13158,L102054,2022-12-28,1494
13159,L102831,2022-12-28,1360
13160,L100839,2022-12-28,319
13162,L102464,2022-12-28,627
13163,L100958,2022-12-28,744
13164,L101331,2022-12-28,1682
13165,L101569,2022-12-28,1445
13166,L102194,2022-12-28,402
13167,L101846,2022-12-28,916
13168,L100935,2022-12-28,512
13169,L100842,2022-12-28,690
13170,L100690,2022-12-28,1921
13171,L100929,2022-12-28,595
13172,L100843,2022-12-28,1008
13173,L103009,2022-12-28,611
13174,L100193,2022-12-28,316
13175,L101562,2022-12-28,1229
13176,L100300,2022-12-28,838
13177,L102480,2022-12-28,1331
13178,L102059,2022-12-28,420
13179,L101504,2022-12-28,879
13180,L100685,2022-12-28,471
13182,L101566,2022-12-28,622
13183,L100048,2022-12-28,1279
13184,L102060,2022-12-28,715
13185,L100838,2022-12-28,907
13186,L102416,2022-12-28,1105
13187,L101168,2022-12-28,1460
13188,L101005,2022-12-28,844
13189,L101227,2022-12-28,1684
13190,L100242,2022-12-28,922
13191,L103344,2022-12-28,384
13192,L100010,2022-12-28,775
13193,L102664,2022-12-28,412
13194,L103102,2022-12-28,938
13195,L102956,2022-12-28,400
13196,L102891,2022-12-28,683
13197,L101516,2022-12-28,468
13198,L100224,2022-12-28,995
13199,L101009,2022-12-28,609
13200,L102704,2022-12-28,677
13201,L100322,2022-12-28,768
13202,L103060,2022-12-28,761
13203,L102893,2022-12-28,879
13204,L100680,2022-12-28,1235
13205,L102890,2022-12-28,358
13206,L101590,2022-12-28,1611
13207,L101521,2022-12-28,848
13208,L100317,2022-12-28,505
13209,L102928,2022-12-28,525
13210,L101251,2022-12-28,899
13211,L102511,2022-12-28,1094
13212,L101775,2022-12-28,759
13213,L102397,2022-12-28,510
13215,L102657,2022-12-28,1000
13216,L101222,2022-12-28,484
13217,L100228,2022-12-28,688
13218,L102510,2022-12-28,435
13219,L100217,2022-12-28,1820
13220,L101249,2022-12-28,632
13221,L101771,2022-12-28,673
13222,L102661,2022-12-28,836
13223,L100219,2022-12-28,965
13224,L102662,2022-12-28,286
13225,L100243,2022-12-28,578
13227,L101002,2022-12-28,1006
13228,L102437,2022-12-28,738
13229,L102561,2022-12-28,726
13230,L102701,2022-12-28,840
13231,L102683,2022-12-28,750
13232,L102504,2022-12-28,803
13233,L102421,2022-12-28,2116
13234,L100329,2022-12-28,486
13235,L102690,2022-12-28,723
13236,L101604,2022-12-28,856
13237,L101231,2022-12-28,1151
13238,L102420,2022-12-28,1591
13240,L102990,2022-12-28,970
13241,L100015,2022-12-28,769
13242,L100016,2022-12-28,1254
13243,L102419,2022-12-28,1238
13244,L101750,2022-12-28,398
13245,L103325,2022-12-28,586
13246,L102415,2022-12-28,594
13249,L102691,2022-12-28,1737
13251,L101021,2022-12-28,651
13252,L102673,2022-12-28,1875
13253,L102505,2022-12-28,1099
13254,L102895,2022-12-28,1380
13255,L101182,2022-12-28,781
13256,L102188,2022-12-28,1413
13257,L102427,2022-12-28,677
13258,L101176,2022-12-28,908
13259,L100327,2022-12-28,778
13260,L100081,2022-12-28,416
13262,L100337,2022-12-28,1066
13263,L100657,2022-12-28,623
13264,L102913,2022-12-28,510
13265,L102677,2022-12-28,355
13267,L100230,2022-12-28,2056
13268,L102899,2022-12-28,910
13269,L100017,2022-12-28,651
13270,L102185,2022-12-28,702
13271,L102885,2022-12-28,751
13272,L102486,2022-12-28,2143
13273,L100600,2022-12-28,733
13274,L100995,2022-12-28,1299
13275,L101170,2022-12-28,1238
13276,L100207,2022-12-28,464
13277,L102444,2022-12-28,761
13278,L102939,2022-12-28,1719
13279,L100008,2022-12-28,1158
13280,L103316,2022-12-28,1128
13281,L100200,2022-12-28,1198
13282,L100714,2022-12-28,983
13283,L101581,2022-12-28,667
13284,L102720,2022-12-28,581
13285,L102961,2022-12-28,670
13286,L103353,2022-12-28,382
13287,L100254,2022-12-28,902
13288,L102493,2022-12-28,1496
13289,L101240,2022-12-28,407
13290,L102392,2022-12-28,1292
13291,L102723,2022-12-28,799
13292,L102233,2022-12-28,1141
13293,L102551,2022-12-28,712
13294,L102721,2022-12-28,564
13295,L102389,2022-12-28,542
13297,L101254,2022-12-28,828
13298,L101493,2022-12-28,1125
13299,L102713,2022-12-28,644
13301,L101189,2022-12-28,606
13302,L100213,2022-12-28,1316
13303,L100985,2022-12-28,1191
13304,L100287,2022-12-28,490
13305,L102385,2022-12-28,779
13306,L101536,2022-12-28,1196
13308,L102451,2022-12-28,729
13310,L102883,2022-12-28,526
